"V1","V2","V3"
494,0.546025730128716,0.438664734962421
495,0.752085275574516,0.391773275856675
496,0.529292431944399,0.425073729117766
497,0.916715447201589,0.413793978321908
498,0.564386683167497,0.377371596608113
499,0.616771834906962,0.426854751151519
500,0.586034081234486,0.445481498069323
501,0.62607941780724,0.346144361900305
502,0.556489592014834,0.410030070226075
503,0.405558249882395,0.332627517602398
504,0.636032568202501,0.343918058137053
505,0.62284951567765,0.327280902724533
506,0.701792378271121,0.350551566323163
507,1,0.392247162782413
508,0.54683067066045,0.372125475848153
509,0.58989569519145,0.349386768980608
510,0.536100210571376,0.390122508097178
511,0.670680822687199,0.441496363308925
512,0.50141952139337,0.428276295927045
513,0.592690300492445,0.385255710533723
514,0.707447537985711,0.346887422859297
515,0.668038692590394,0.442708510373639
516,0.730885942733574,0.373282086458962
517,0.564275572181378,0.411993779644312
518,0.950305917468004,0.379422676681394
519,1,0.497179499879935
520,1,0.389747656165787
521,1,0.253931713835335
522,0.519545212864744,0.373464540082695
523,0.716188405381562,0.376872505239591
524,0.464553434578494,0.386161067088654
525,0.486050334918136,0.393473369963859
526,0.616373391914315,0.357434926477445
527,0.85820553902044,0.390582294689462
528,0.609794795707932,0.374812307806387
529,0.563723961299937,0.469497954430013
530,0.40777203065298,0.347581672074111
531,0.544632728119487,0.336998965583663
532,0.627275500743041,0.424388123808857
533,0.470556102980701,0.374220177396386
534,0.618567188829651,0.365927135245727
535,1,0.39918818631586
536,0.764865540413124,0.36959723848316
537,0.446444731834125,0.418395056765652
538,0.921376886526514,0.373811415833872
539,0.755777527210726,0.348462865171696
540,0.951975548271926,0.463901578622227
541,0.576405074872755,0.383991970190235
542,0.514369632144652,0.391771885540497
543,0.435495686118349,0.465634260074202
544,0.748468571709579,0.41440803374999
545,0.823243357953483,0.390523878767357
546,0.835731834017536,0.381789737948807
547,0.49970618506738,0.330879652219069
548,0.74455186476245,0.389293961008794
549,0.496348676263233,0.365756796039875
550,0.532063005830031,0.370775679346896
551,0.618409264384228,0.33599681606365
552,0.563152851212574,0.367353634547915
553,0.740669384909122,0.448483642349027
554,0.595995419052059,0.354808265359644
555,0.567743471263001,0.378977699072973
556,0.943658727217851,0.37356016331953
557,0.511921043112367,0.466736401252507
558,0.655573326168308,0.379231144200543
559,0.423000622085837,0.438962072733027
560,0.637327529194872,0.360903902325323
561,0.576728942656625,0.405402780624482
562,0.808446099405944,0.324233553277587
563,0.707682714779747,0.317669193061842
564,0.90642381833599,0.445450630808688
565,0.500215432553623,0.387357827639375
566,0.663695017117381,0.4255708737464
567,0.618554318327994,0.408870158541703
568,0.783767946735221,0.378695665399198
569,0.538518492156802,0.342442171197849
570,0.61392858118218,0.336172329090776
571,0.483622054935145,0.38026432564752
572,0.973185416205517,0.337320473902694
573,0.476537225274299,0.444225611016898
574,0.455463981321154,0.379931335854238
575,0.628469772931323,0.373811674143333
576,1,0.370358458556069
577,0.456879110321855,0.400781656930001
578,0.687379510277134,0.439531855079248
579,0.495854162056569,0.359973579509402
580,0.533260178488468,0.366528001351554
581,0.80200183844134,0.339411609741367
582,1,0.354712161495876
583,0.834608357001874,0.453005894226496
584,0.661563350511442,0.278490163674484
585,0.529175544592167,0.382797793765294
586,0.642728018769891,0.383298397366088
587,0.543261541181671,0.339107515877749
588,0.710025456245914,0.382558029755145
589,0.437209231582383,0.379281373356939
590,0.540946906978695,0.393620634357152
591,0.46629370448651,0.369942454686032
592,0.49188292194867,0.421266552071441
593,0.425159506953236,0.373853206996306
594,0.686462083507952,0.402308744863413
595,0.48631637716495,0.388119037770938
596,0.476451364727765,0.438881268080239
597,0.549737879598154,0.38350346942795
598,0.598310059922387,0.372667108425442
599,1,0.401769570418792
600,0.707650913337869,0.385172764521083
601,0.599378891994549,0.387070237030288
602,1,0.421419786125537
603,0.421611389090174,0.313664237412454
604,0.576070294480151,0.363234099223849
605,0.854545229681183,0.30366772619064
606,0.496006515966927,0.456356633081861
607,0.502894957157187,0.390912561363926
608,0.615865989139396,0.318958021388202
609,0.589294350923785,0.403087305194228
610,1,0.375788609743569
611,0.585994629426742,0.407646163178419
612,0.804683729601912,0.363547205758497
613,0.716274474235484,0.490831033188327
614,0.472276344014766,0.343560155376718
615,0.734068810033639,0.383945806002548
616,1,0.509636702514117
617,0.753391932400932,0.330194381816616
618,0.870188159187563,0.397552006226994
619,0.519395575779197,0.365861509636902
620,0.558333183977556,0.398786185437801
621,0.610430884507864,0.31074494176
622,0.675024972431233,0.311964806344897
623,0.683380876155292,0.381658221838207
624,1,0.522826165896049
625,0.524652861386068,0.34893716772491
626,0.625762549709528,0.332325987816149
627,1,0.330283644468371
628,0.642134506963991,0.350861144485364
629,1,0.388406237939166
630,1,0.398156594320692
631,0.572974977904018,0.407306922394376
632,0.503606604510915,0.37191520715807
633,0.698484521610032,0.412440858851687
634,0.597995602105622,0.411230101822847
635,0.594613895340102,0.357378521643036
636,1,0.442107804595941
637,0.437372735660488,0.321120136357677
638,0.513870267184775,0.409381355400192
639,0.645065909819841,0.364519317053495
640,0.972937086432306,0.363111658815162
641,0.845955600967457,0.270629034560815
642,1,0.357952178487112
643,0.489734565270139,0.367206630328398
644,0.564307262861284,0.427340690553594
645,0.485866738119219,0.352152158455454
646,0.578101308925849,0.402554742813023
647,0.412921798903643,0.373956139906498
648,1,0.371364225866278
649,0.52853948323812,0.410093843501851
650,0.480364316566978,0.419986164481154
651,0.633942899102557,0.353176943175581
652,0.539578002078444,0.416056681446802
653,0.64690459344371,0.321858514749437
654,0.452445217377691,0.381580578378274
655,0.445832182112891,0.492314072374369
656,0.620260075016529,0.295387066186271
657,0.433248482338942,0.275487223205002
658,0.516747659838592,0.416354238928317
659,0.776513334195461,0.430803641945903
660,0.550583876260503,0.378696342697717
661,0.991209624968931,0.350132546885359
662,0.588541292786262,0.398025545975389
663,0.56838614859581,0.415923557504812
664,0.507399145369804,0.388226851700287
665,0.4481444082922,0.506449823648646
666,1,0.399394406123672
667,0.555322276185803,0.377447580615372
668,0.550905692708592,0.377346652453682
669,0.604659088449603,0.396898155086668
670,0.577367662972275,0.359534025449928
671,0.605214022315829,0.391350110019936
672,0.787263561777688,0.40570688722272
673,0.597044807956523,0.407968597371466
674,0.514758889198555,0.408694586899586
675,0.650744141242142,0.441355570999035
676,0.512162863180297,0.403932370069028
677,0.617483922602787,0.445402474160312
678,0.557095557989972,0.334286056635424
679,0.576833582393444,0.346543249803128
680,0.678779703296048,0.382468693001344
681,0.56084481104428,0.664859634784306
682,0.446380895261175,0.339025959824681
683,0.638790622288952,0.341378382003908
684,0.931766964920664,0.487658026706136
685,0.590033601270215,0.302190419951496
686,0.586767364646607,0.405466077213839
687,0.456681314483945,0.412652466064295
688,0.51779517914379,0.325173089433011
689,0.582889118364849,0.368155763448693
690,0.483928127562579,0.388688024854549
691,0.487609198874731,0.433595714676846
692,0.773508139239721,0.32299193912709
693,0.675206336738341,0.328172235162191
694,1,0.387254866562636
695,1,0.424010188482888
696,0.607933914548174,0.385872236099603
697,0.577642491343103,0.414523123793388
698,0.55307585475482,0.327903163297361
699,1,0.34081390727041
700,0.602179784887073,0.325571891773085
701,0.551971781355177,0.387526731278201
702,0.711085395685928,0.42865005789001
703,0.62581826028168,0.341835831117339
704,0.611359235580289,0.456800792127381
705,1,0.387616035830021
706,0.716462957473646,0.399647107686489
707,0.844941597303228,0.364911653527804
708,0.643045571453127,0.353037436608759
709,0.602943966899986,0.351265971457091
710,0.518127552248049,0.412969678086235
711,0.928830328430685,0.384081198439474
712,0.97005990859188,0.335556297607844
713,0.578514485690185,0.350596876079525
714,0.781569333297534,0.416426033331609
715,0.589282039987541,0.358789183474474
716,0.504434615165726,0.421943025338304
717,0.473609340956853,0.47509760655261
718,0.668478419382572,0.364698540174784
719,0.543184955152563,0.467467617096342
720,0.457164208882842,0.381226237629911
721,0.485138898957454,0.382560886165924
722,0.928913431218539,0.377454323460878
723,0.546901868746885,0.417807386464607
724,0.478387682689316,0.415252892993328
725,0.604353375189841,0.369682521045953
726,0.495561415153225,0.365585808071886
727,0.821615053525178,0.310886107078434
728,0.923456010963487,0.219481100898729
729,0.735723168588998,0.451351376567899
730,0.558951457577977,0.3570620408519
731,1,0.402128941135111
732,0.656442914834813,0.357308951684928
733,0.555230388275021,0.400245193186688
734,0.692224089049762,0.419968120729784
735,0.60371152856577,0.386306632038167
736,0.584381150335582,0.352342626310784
737,0.540207845868633,0.442226712426029
738,0.719014939265039,0.486218598195144
739,0.481912789003951,0.44300997239345
740,0.525924006205737,0.385734900735995
741,0.545737252890479,0.372942707301642
742,1,0.34510383664087
743,0.599395173206561,0.340501050074012
744,0.566359949464691,0.334847601586022
745,0.6461666954249,0.365412503418894
746,0.516998222180964,0.357239254854379
747,0.481983672733967,0.387159831423395
748,0.463737039482911,0.365147191158564
749,0.556420830771418,0.386904127593673
750,0.431602325893383,0.400131742399565
751,0.507841795555163,0.309657090424052
752,0.690044013159401,0.377783764656368
753,1,0.345176546352592
754,0.692118154657989,0.362564266359156
755,0.488445565647368,0.427523435590034
756,0.43008736827157,0.34425798867607
757,0.398792515542797,0.334404732261394
758,0.438267626024532,0.513018165036668
759,0.515857079827786,0.34891050149705
760,0.414024039764071,0.344757733011948
761,0.434792039297144,0.427846626151532
762,0.526865642887096,0.426466707748499
763,0.545588439728344,0.372744931040907
764,0.53628839607934,0.423943835156932
765,0.560313753428027,0.397064414828503
766,0.703530756495385,0.329333606831035
767,0.89908036798516,0.383857372957681
768,0.649155922996499,0.323929930871416
769,0.523646022427057,0.371916512911809
770,1,0.416480978444601
771,0.883196894069547,0.346781237447635
772,0.687220516102546,0.369515969236102
773,0.777948549075923,0.360964768795166
774,0.840051780215882,0.372718977056009
775,0.726747102371214,0.491465603746106
776,1,0.342562152840012
777,0.480102925960149,0.359344322305791
778,0.781198373686209,0.396293108400239
779,1,0.297498661909887
780,0.60884392919092,0.282333862801745
781,0.479480094392919,0.288070536299712
782,1,0.445571196116658
783,0.566756209711607,0.377376330269426
784,0.449252303934913,0.400006623708615
785,1,0.387825841916943
786,0.96620366414358,0.387707541606453
787,0.586618655999216,0.373543684410574
788,0.408978405668518,0.431049809598125
789,0.493756030921069,0.411114572263654
790,0.541085997396567,0.34309620612745
791,0.576207628971436,0.367984956945393
792,0.63495833377692,0.43309680860073
793,0.711319619468819,0.325200096206941
794,0.846549493111351,0.363976257414611
795,0.472845039393285,0.349745383892516
796,0.564838945145457,0.369861159930742
797,0.475262789103378,0.471062596241331
798,0.684814359652378,0.347552473446576
799,1,0.361889453643685
800,0.635630974966843,0.367801112986347
