"V1","V2","V3","V4","V5"
246,0.817212346880014,0.817212346880014,0.663511056280682,0.663511056280682
247,0.850418607486299,0.850418607486299,0.72916123757747,0.72916123757747
248,0.83549339499581,0.83549339499581,0.708473948258202,0.708473948258202
249,0.69431944346983,0.69431944346983,0.638240102322804,0.638240102322804
250,0.712667953381937,0.712667953381937,0.657838090496325,0.657838090496325
251,0.737992770265622,0.737992770265622,0.7208718366646,0.7208718366646
252,0.826141129708473,0.826141129708473,0.656757248173239,0.656757248173239
253,0.756310080213153,0.756310080213153,0.698456339719374,0.698456339719374
254,0.718692107386305,0.718692107386305,0.642108678332596,0.642108678332596
255,0.806626303438101,0.806626303438101,0.737365787461937,0.737365787461937
256,0.744386091833228,0.744386091833228,0.613456370012801,0.613456370012801
257,0.749560531099431,0.749560531099431,0.637280153146904,0.637280153146904
258,0.808898429291156,0.808898429291156,0.659447111091657,0.659447111091657
259,0.759328913732442,0.759328913732442,0.58305922420852,0.58305922420852
260,0.735661999199342,0.735661999199342,0.632580702320616,0.632580702320616
261,0.779655341244184,0.779655341244184,0.675482510440896,0.675482510440896
262,0.831487338656386,0.831487338656386,0.66190838064782,0.66190838064782
263,0.695790269446601,0.695790269446601,0.635213880096958,0.635213880096958
264,0.79195142673068,0.79195142673068,0.670403032839094,0.670403032839094
265,0.740473453137243,0.740473453137243,0.686838414865164,0.686838414865164
266,0.674071362036873,0.674071362036873,0.617853183864145,0.617853183864145
267,0.787125651322239,0.787125651322239,0.638718386892191,0.638718386892191
268,0.71678272164969,0.71678272164969,0.623428513558057,0.623428513558057
269,0.716463781361671,0.716463781361671,0.640827508652223,0.640827508652223
270,0.689678080089818,0.689678080089818,0.641151144229877,0.641151144229877
271,0.73168213317885,0.73168213317885,0.689091871801093,0.689091871801093
272,0.756469470494222,0.756469470494222,0.653346959078236,0.653346959078236
273,0.785806663974749,0.785806663974749,0.69749096406139,0.69749096406139
274,1,1,0.701363609610253,0.701363609610253
275,0.740188848312171,0.740188848312171,0.651553950016461,0.651553950016461
276,0.820573056242392,0.820573056242392,0.689150839313715,0.689150839313715
277,0.810025623467855,0.810025623467855,0.6296966655052,0.6296966655052
278,0.712846150530736,0.712846150530736,0.690041623510745,0.690041623510745
279,0.748677664406167,0.748677664406167,0.669257576028052,0.669257576028052
280,0.767791535494337,0.767791535494337,0.667420659749677,0.667420659749677
281,0.795736344244814,0.795736344244814,0.700465960882863,0.700465960882863
282,0.667232542159387,0.667232542159387,0.647023376328476,0.647023376328476
283,0.707341025561623,0.707341025561623,0.616927002462631,0.616927002462631
284,0.783228147412393,0.783228147412393,0.674605184676347,0.674605184676347
285,0.792056831067065,0.792056831067065,0.663525171423043,0.663525171423043
286,0.729511695367979,0.729511695367979,0.606263957060374,0.606263957060374
287,0.814766256518831,0.814766256518831,0.642084304415253,0.642084304415253
288,0.747757321221927,0.747757321221927,0.623022437514289,0.623022437514289
289,0.708518903667399,0.708518903667399,0.617494191596139,0.617494191596139
290,0.671276288408992,0.671276288408992,0.623295148848506,0.623295148848506
291,0.974131017325495,0.974131017325495,0.64356720017229,0.64356720017229
292,0.738568531019113,0.738568531019113,0.67898577410469,0.67898577410469
293,0.837345198694192,0.837345198694192,0.665963555080536,0.665963555080536
294,0.832703660962526,0.832703660962526,0.681094635136031,0.681094635136031
295,0.765329973778955,0.765329973778955,0.656443828485994,0.656443828485994
296,0.802847746963134,0.802847746963134,0.651783787630923,0.651783787630923
297,0.83586641274652,0.83586641274652,0.664792920902895,0.664792920902895
298,0.783620543657236,0.783620543657236,0.644478469141163,0.644478469141163
299,0.732900206560175,0.732900206560175,0.682194302946941,0.682194302946941
300,0.656930260245007,0.656930260245007,0.622763192576942,0.622763192576942
301,0.715575117100732,0.715575117100732,0.628366454525622,0.628366454525622
302,0.805304468918677,0.805304468918677,0.653815906569728,0.653815906569728
303,0.798766144602929,0.798766144602929,0.575013348245761,0.575013348245761
304,0.710659097010365,0.710659097010365,0.634050836904768,0.634050836904768
305,0.702271084971988,0.702271084971988,0.575438139688493,0.575438139688493
306,0.726464717686855,0.726464717686855,0.729457566474457,0.729457566474457
307,0.755379991752856,0.755379991752856,0.668810326565667,0.668810326565667
308,0.681477022547523,0.681477022547523,0.585859006743088,0.585859006743088
309,0.73534850735516,0.73534850735516,0.664983323132038,0.664983323132038
310,0.925790083428638,0.925790083428638,0.705363634667683,0.705363634667683
311,0.919880113307147,0.919880113307147,0.717095092662083,0.717095092662083
312,0.651713266943417,0.651713266943417,0.603430213270675,0.603430213270675
313,0.73989398900819,0.73989398900819,0.659969179609433,0.659969179609433
314,0.655656195189263,0.655656195189263,0.512854278872257,0.512854278872257
315,0.898422176257856,0.898422176257856,0.671164691844745,0.671164691844745
316,0.832448849978701,0.832448849978701,0.705672189018924,0.705672189018924
317,0.761948439553886,0.761948439553886,0.6237125644813,0.6237125644813
318,0.752623786256579,0.752623786256579,0.643711747044583,0.643711747044583
319,0.952304020510674,0.952304020510674,0.654037398921378,0.654037398921378
320,0.708117743601799,0.708117743601799,0.594361675052233,0.594361675052233
321,0.803788787669176,0.803788787669176,0.658814305154281,0.658814305154281
322,0.687416894440706,0.687416894440706,0.628186960591806,0.628186960591806
323,0.783639894119172,0.783639894119172,0.630566086040002,0.630566086040002
324,0.775902639071465,0.775902639071465,0.623824954304033,0.623824954304033
325,0.812521529872088,0.812521529872088,0.644591454218937,0.644591454218937
326,0.827388728801588,0.827388728801588,0.731607313742315,0.731607313742315
327,0.739715022283826,0.739715022283826,0.607303713146374,0.607303713146374
328,0.743618586859496,0.743618586859496,0.624187630447346,0.624187630447346
329,0.705332737555714,0.705332737555714,0.629203791539168,0.629203791539168
330,0.736945012311984,0.736945012311984,0.696416954272561,0.696416954272561
331,0.691090943422426,0.691090943422426,0.664151087209097,0.664151087209097
332,0.908856307363525,0.908856307363525,0.670856700259848,0.670856700259848
333,0.702518333209354,0.702518333209354,0.701587381039129,0.701587381039129
334,0.728754679690263,0.728754679690263,0.662819366984509,0.662819366984509
335,0.757905995501627,0.757905995501627,0.666147119791575,0.666147119791575
336,0.732682129512319,0.732682129512319,0.561148352248061,0.561148352248061
337,0.846469207112792,0.846469207112792,0.641775735677461,0.641775735677461
338,0.695954492964962,0.695954492964962,0.582288925629951,0.582288925629951
339,0.720401305868158,0.720401305868158,0.605070471404056,0.605070471404056
340,0.735653341875102,0.735653341875102,0.575035214108225,0.575035214108225
341,0.705314797455698,0.705314797455698,0.60962742186902,0.60962742186902
342,0.690638722730151,0.690638722730151,0.641304547511143,0.641304547511143
343,0.738330803896035,0.738330803896035,0.641529317842795,0.641529317842795
344,0.728668721697933,0.728668721697933,0.645272991956209,0.645272991956209
345,0.676099323107417,0.676099323107417,0.633242941577648,0.633242941577648
346,0.786464651409582,0.786464651409582,0.591773173997191,0.591773173997191
347,0.720495877746344,0.720495877746344,0.62227753917072,0.62227753917072
348,0.690040109442366,0.690040109442366,0.65229903152381,0.65229903152381
349,0.801809680705362,0.801809680705362,0.63465798141975,0.63465798141975
350,0.736210677599989,0.736210677599989,0.587483291779397,0.587483291779397
351,0.784128208928152,0.784128208928152,0.766080963519889,0.766080963519889
352,0.774331110673182,0.774331110673182,0.683639030395135,0.683639030395135
353,0.736630488166192,0.736630488166192,0.647530144818502,0.647530144818502
354,0.728164224063732,0.728164224063732,0.661084163939128,0.661084163939128
355,0.748530934521418,0.748530934521418,0.620186849634851,0.620186849634851
356,0.788695935277693,0.788695935277693,0.69784938709691,0.69784938709691
357,0.770421247588182,0.770421247588182,0.683179166891063,0.683179166891063
358,0.729798395340415,0.729798395340415,0.634956927074178,0.634956927074178
359,0.751969065239725,0.751969065239725,0.648309967186126,0.648309967186126
360,0.675051886001692,0.675051886001692,0.611586741900516,0.611586741900516
361,0.73184586323882,0.73184586323882,0.604166455595495,0.604166455595495
362,0.781357055185733,0.781357055185733,0.647194909193586,0.647194909193586
363,0.733091711735517,0.733091711735517,0.649296088316331,0.649296088316331
364,0.759237476776095,0.759237476776095,0.661270586840403,0.661270586840403
365,0.663678329214698,0.663678329214698,0.587682072938845,0.587682072938845
366,0.847015083115753,0.847015083115753,0.706756651336409,0.706756651336409
367,0.835132785765687,0.835132785765687,0.734097583145507,0.734097583145507
368,0.720314130418727,0.720314130418727,0.641005710273554,0.641005710273554
369,0.79701069944198,0.79701069944198,0.619158829794668,0.619158829794668
370,0.758703962611203,0.758703962611203,0.701234126815777,0.701234126815777
371,0.709373221250831,0.709373221250831,0.620483219987755,0.620483219987755
372,0.664725306672342,0.664725306672342,0.5987840197655,0.5987840197655
373,0.706724521063956,0.706724521063956,0.648395620386549,0.648395620386549
374,0.802768499167412,0.802768499167412,0.620501644496667,0.620501644496667
375,0.807540762083418,0.807540762083418,0.701634255408678,0.701634255408678
376,0.905048709506134,0.905048709506134,0.717739789513101,0.717739789513101
377,0.761687942396367,0.761687942396367,0.692384081948755,0.692384081948755
378,0.795446625178385,0.795446625178385,0.729360467947246,0.729360467947246
379,0.905373538335074,0.905373538335074,0.709555106497211,0.709555106497211
380,0.734300611873273,0.734300611873273,0.67066539772273,0.67066539772273
381,0.655867873172651,0.655867873172651,0.613867364590442,0.613867364590442
382,0.762857565769114,0.762857565769114,0.624159047740472,0.624159047740472
383,0.733580850327392,0.733580850327392,0.616917116426434,0.616917116426434
384,0.754412686055632,0.754412686055632,0.593775920360646,0.593775920360646
385,1,1,0.773606568638053,0.773606568638053
386,0.959357527914996,0.959357527914996,0.678525161884653,0.678525161884653
387,0.753264918830015,0.753264918830015,0.670208204621262,0.670208204621262
388,0.767549466027529,0.767549466027529,0.726454983861523,0.726454983861523
389,0.711399703132898,0.711399703132898,0.71971021110491,0.71971021110491
390,0.756658755706992,0.756658755706992,0.606105582458349,0.606105582458349
391,0.747058925984488,0.747058925984488,0.637802122560748,0.637802122560748
392,0.773540858942435,0.773540858942435,0.635479995256849,0.635479995256849
393,0.750285897162332,0.750285897162332,0.660864569381287,0.660864569381287
394,0.74588794069552,0.74588794069552,0.588642244472988,0.588642244472988
395,0.707329079431883,0.707329079431883,0.673062678661303,0.673062678661303
396,0.788167717668327,0.788167717668327,0.676303867533377,0.676303867533377
397,0.847038567821771,0.847038567821771,0.650852899667315,0.650852899667315
398,0.739849117191103,0.739849117191103,0.654092961508631,0.654092961508631
399,0.831159234295087,0.831159234295087,0.629531813780395,0.629531813780395
400,0.819431853177479,0.819431853177479,0.611596813779522,0.611596813779522
401,0.785610879518033,0.785610879518033,0.654631264232639,0.654631264232639
402,0.778535189177939,0.778535189177939,0.601105068581221,0.601105068581221
403,0.771850166240313,0.771850166240313,0.67941591365798,0.67941591365798
404,0.747433557339778,0.747433557339778,0.694043035829279,0.694043035829279
405,0.778189921547344,0.778189921547344,0.665160326986651,0.665160326986651
406,0.744318269654455,0.744318269654455,0.67323391730587,0.67323391730587
407,0.776772346512778,0.776772346512778,0.690725714009801,0.690725714009801
408,0.688765755387238,0.688765755387238,0.612707742471637,0.612707742471637
409,0.697467140432736,0.697467140432736,0.634937370480245,0.634937370480245
410,0.766990776407063,0.766990776407063,0.633278728373711,0.633278728373711
411,0.69093574017047,0.69093574017047,0.590206499432354,0.590206499432354
